content,original_id,from,date_created,sentiment,original_sentiment
'RT @kulakaula: Jkw-Samad pasangan ideal untuk indonesia maju dan bersih http://t.co/Q4qUYl6ZUH #JokowiAbrahamSamad @Indopolitika','461881501575946240','dewimalam86','2014-05-01 21:55:05','Other','Possibly Positive'
'Pendamping Jokowi Sebaiknya Tokoh Muda http://t.co/4xaX9v58lp #sayapilihjokowi #jokowiforpresident','461881482219249667','yunitatika_sari','2014-05-01 21:55:01','Other','Possibly Negative'
'@Tina_Talisa wawancara dgn jokowi gak menarik lg mbak terlalu sering.. Kasih kesempatan pd yg lain.. Ical prabowo dahlan atau gita..','461881432105680896','jamal_nasution','2014-05-01 21:54:49','Other','Possibly Negative'
'Calon Pasangan Jokowi Sudah Mengerucut Tiga Nama http://t.co/2oiV3Z7oSC  #sayapilihjokowi #jokowiforpresident','461881419061420034','andianyuuu','2014-05-01 21:54:46','Other','Possibly Negative'
'5 @karniilyas @jokowi_do2 @Metro_TV @tvOneNews @kompascom @korantempo:May Day: pelaut bukan perwira  bisa berbulan nganggur didarat ','461881421678665728','wstrisno','2014-05-01 21:54:46','Other','Possibly Positive'
'@DeliaPK @TrioMacan2000 say no to Jokowi krn dia tidak punya visi misi yg jelas mmbangun bangsa & udah nyata2 kaki tangan cukong2 hitam','461881421754142721','kdp_bali','2014-05-01 21:54:46','Other','Possibly Positive'
'@rinariris99 2. Sesudah jd gub DKI  jokowi bilang  orang masih buat program  saya udah berbuat... #astafirullah','461881408290439168','SyafnilI','2014-05-01 21:54:43','Other','Possibly Negative'
'RT @MyBesar: Jumhur Hidayat: Tudingan Jokowi Pro Upah Murah Jauh Panggang dari Api! http://t.co/VE2xaWMJ8G @berita_rmol @PDI_Perjuangan @Re?','461881399323013120','Relawan_jokowi','2014-05-01 21:54:41','Positive','Positive'
'Kang  jokowi bagus pimpin jkt dan langsung jadi capres tapi klw akang yang maju jadi capres saya pilih akang alesannya because #YNWA','461881260202139648','Arfndy','2014-05-01 21:54:08','Positive','Positive'
'Prabowo Didukung Sejumlah Relawan Jokowi:  Romo Harie  salah seorang relawan Jokowi tak suka kampanye hitam ki... http://t.co/342WhTpW0s','461881242544123905','Unews89','2014-05-01 21:54:04','Negative','Negative'
'RT @_Mastodon: Bukan nabi lagi doonk  @opahcuki: Visinya Jokowi jd Tuhan ? @_Mastodon: Yang pro Jokowi ini visi nya apa sii? Gak jelasss! @?','461881132892434432','opahcuki','2014-05-01 21:53:38','Negative','Negative'
'kuatkan penipuan jokowi@TrioMacan2000: ?@chirpstory: .@Sinbad555\'s MOBIL ESEMKA DAN JOKOWI @jarotdoso is Excellent http://t.co/5tWUqSs2YD','461881109702139904','singa_maritim','2014-05-01 21:53:32','Other','Possibly Negative'
'band e jokowi @ndomad Band sopo iki?  @monkeyfamsMLG : Loh ucop durung follow mf yo waah  @Si_Rijul : Turu konondomad: Rindu yang sepert','461881078639501312','monkeyfamsMLG','2014-05-01 21:53:25','Other','Possibly Negative'
'Makin cerdas @jpnncom: Pentolan Buruh Sebut Jokowi Hanya Umbar Janji http://t.co/nJjUwt6ouE #JPNN #pilpres','461881035685249025','wawan373','2014-05-01 21:53:14','Other','Possibly Positive'
'RT @iyandani4: @VRHCL ngapain dituntut! buang2 waktu nuntut ituu  Kerjaan Jokowi banyak  gak kelas tuntut isu begituaan! Jokowi buktikan dg?','461881016479526912','VRHCL','2014-05-01 21:53:10','Negative','Negative'
'ah ren  da arurang mah moal bisa ngasaan un deui RT @rendi_ardians: Fix nyoblos Jokowi ieu mah  meh tahun depan eweh UN RT AyoTolakUN: Penda','461881016064688129','fryanasyahdamn','2014-05-01 21:53:10','Other','Possibly Negative'
'@iyandani4 Sibuk pencitraan? apa sibuk bakar pasar? pas pencitraan ke pasar senen kok diteriaki pencitraan? ada apa dengan pak jokowi?','461881002625748992','VRHCL','2014-05-01 21:53:07','Other','Possibly Negative'
'RT @muhammadilham98: Klo jokowi jd cawapres mega lebih bagooos :) @fadjroeL @kompascom: Golkar Akan Lobi Prabowo Jadi Cawapres Aburizal ht?','461880999580676096','DinoWahyu92','2014-05-01 21:53:06','Other','Possibly Positive'
'Abaikan @bogeloblast: Kok aneh ini akun macan2000 benci jokowi tapi seolah2 dukung RR jadi cawapresnya jokowi Jadi bingung cc @IwanPiliang','461880972598734848','cicakterbang','2014-05-01 21:52:59','Other','Possibly Negative'
'Di GBK juga gara2 pro upah murah @nurarifin165 @HarryAnugrah3: Demo di Istana  Buruh Tolak Jokowi Jadi Presiden- US http://t.co/Q6t99D1Xdd','461880940189323264','YA_Dl','2014-05-01 21:52:52','Other','Possibly Positive'
'RT @imamsuwadi: Kerenn..@rimanews: Ryamizard Ryacudu Nyatakan Siap Dampingi Jokowi http://t.co/AYZxSfeeuL','461880912850853888','tmmontn','2014-05-01 21:52:45','Other','Possibly Positive'
'RT @banjarmasinpost: Kecewa Putusan Upah  Buruh Bawa Keranda Bergambar Jokowi-Ahok http://t.co/72mRqx2Iel','461880877111181312','dhani_fansyah','2014-05-01 21:52:37','Negative','Negative'
'@Partaredja @despar54 @RRudian @herilatief @ondarnis @Iwan1341 @jokowi_do2 maslah prabowo gak urus cb bhs to @angeliaputrica','461880794399506432','IrensCANTIK','2014-05-01 21:52:17','Other','Possibly Positive'
'RT @TrioMacan2000: ?@chirpstory: .@rulsze08\'s Dominasi Kubu JR yg Kristean Evangelis pada Jokowi  Resahkan Ku.. is Nice http://t.co/kaOQG?','461880723935211520','artbyri','2014-05-01 21:52:00','Other','Possibly Positive'
'Hal ini semakin menguatkan bahwa jokowi ahok adalah proxy perusahaan asing untuk menguasai NKRI via aseng aseng','461880663759937536','achonk_long','2014-05-01 21:51:46','Other','Possibly Positive'
'Dan yg GEMES SAMA JOKOWI juga banyak kang #halah :)) RT @zulhaq_: TERNYATA GAMES JOKOWI ITU BANYAK! :)) http://t.co/gTfXECUcON','461880600295522304','id3pp','2014-05-01 21:51:31','Positive','Positive'
'@TrioMacan2000: @chirpstory:.@rulsze08\'s Dominasi Kubu JR yg Kristean Evangelis pada Jokowi  Resahkan Ku.. is Nice http://t.co/Gy4SWc2iNx','461880601889357824','singa_maritim','2014-05-01 21:51:31','Other','Possibly Positive'
'4  @karniilyas @jokowi_do2 @Metro_TV @tvOneNews @kompascom @korantempo:May Day: dan setelah turun kapal tdk ada jaminan untuk bisa kerja lgi','461880560919400448','wstrisno','2014-05-01 21:51:21','Other','Possibly Positive'
'?@jkw4pbatam: Hindarkan isu  fitnah terhadap #Jokowi #JKW4P   mereka hanya ingin menjatuhkan.?#PresidenkuJOKOWI','461880534449147905','PresidenkuJKW','2014-05-01 21:51:15','Other','Possibly Negative'
'@VRHCL ngapain dituntut! buang2 waktu nuntut ituu  Kerjaan Jokowi banyak  gak kelas tuntut isu begituaan! Jokowi buktikan dgn kerja!','461880439230058496','iyandani4','2014-05-01 21:50:52','Negative','Negative'
'Siapa JR? @TrioMacan2000: ?@chirpstory: .@rulsze08\'s Dominasi Kubu JR yg Kristean Evangelis pada Jokowi  Resahkan Ku.. is Nice','461880430992445440','pepenutt','2014-05-01 21:50:50','Other','Possibly Positive'
'@lakistyle @PSsumsel : apa g kebalik itu.. he..fakta mantan PM Israel getol dukung jokowi..what heaven bo..ex PM Ingrgris sami mawon .sowan','461880395210821632','vrustl','2014-05-01 21:50:42','Other','Possibly Positive'
'Klo jokowi jd cawapres mega lebih bagooos :) @fadjroeL @kompascom: Golkar Akan Lobi Prabowo Jadi Cawapres Aburizal http://t.co/8DnshNVm5L','461880195323285506','muhammadilham98','2014-05-01 21:49:54','Other','Possibly Positive'
'Semakin hari Penolakan thd Jokowi semakin meluas. Pentolan Buruh Sebut Jokowi Hanya Umbar Janji http://t.co/K3MTzuMc6w','461880140947931138','niminemlaedere','2014-05-01 21:49:41','Other','Possibly Positive'
'@budi254 @Ronnie_Rusli @HarryAnugrah3 @OkanHadiwinata @tmmontn @ilung34 betuul  Jokowi banyak pendukungnya...','461880114553167873','iyandani4','2014-05-01 21:49:35','Other','Possibly Positive'
'Follow akun kita Kecewa Putusan Upah  Buruh Bawa Keranda Bergambar Jokowi-Ahok: Ratusan buruh... http://t.co/FiCBG5o4pf Follow akun kita','461880080759681025','KotaBanjarmasin','2014-05-01 21:49:27','Negative','Negative'
'New post: Kecewa Putusan Upah  Buruh Bawa Keranda Bergambar Jokowi-Ahok http://t.co/s577yJ3ASk','461880070744059904','XploreBJM','2014-05-01 21:49:24','Negative','Negative'
'Plus anggaran ganda @TrioMacan2000 Bansos DKI 5T @faisalyusra Jokowi: Drpd Demo  Lbh Baik Buruh Beli Ambulans http://t.co/hTDe8NGP50','461880065215569920','RenzyNewin','2014-05-01 21:49:23','Other','Possibly Positive'
'RT: Soal Outsourcing  Jokowi Berpatokan pada Undang-undang http://t.co/VQJAcgFDKd','461880017819930624','MajidSyahab','2014-05-01 21:49:12','Other','Possibly Negative'
'@detikcom @detik_tv prabowo curi start kampanye d pertanyakan!Jokowi ???? sering2 curi start kampanye knp ???? d pertanyakan juga!??','461879878975889408','Ukh_Nunen','2014-05-01 21:48:39','Other','Possibly Negative'
'?@InvestorID: Jokowi Dapat Dukungan Serikat Petani Indonesia http://t.co/zh36ANStm2? #PresidenkuJOKOWI','461879871329693696','PresidenkuJKW','2014-05-01 21:48:37','Other','Possibly Positive'
'Inilah realitas yg harus dimengerti publik klo prabowo masih sekedar janji tp jokowi sdh bergerak terus menguatkan buruh menuju sejahtera','461879825980854272','rinariris99','2014-05-01 21:48:26','Other','Possibly Positive'
'Apa film terbaik yang kamu tonton akhir-akhir ini? ? habibie ainun  jokowi kece badai tuhh http://t.co/Lm0Bynw3KH','461879787846631424','ValentFebrianty','2014-05-01 21:48:17','Other','Possibly Positive'
'RT @ilung34: @VRHCL kwkwkwk itu semua isu kawaaaan  mana buktinya hanya beredar di lawan politik Jokowi!! hanya untuk pembusukan Jokowi ','461879767248420864','VRHCL','2014-05-01 21:48:12','Other','Possibly Negative'
'RT @TrioMacan2000: Bansos DKI 5 triliun ! ?@faisalyusra: Drmn uangnya? RT : Jokowi: Daripada Demo  Lebih Baik Buruh Beli Ambulans http://t.?','461879765209591809','singa_maritim','2014-05-01 21:48:12','Other','Possibly Positive'
'@jpnncom: Pentolan Buruh Sebut Jokowi Hanya Umbar Janji http://t.co/q062JjJxPc #JPNN #pilpres','461879729327325184','jetsilvers','2014-05-01 21:48:03','Other','Possibly Positive'
'Prabowo penjahat ham Ngerii  jokowi presiden boneka Seramm  lebih ngerii serta menyeramkan ical dgn lapindonya #FaktaLapindo','461879676307128320','zubaboz','2014-05-01 21:47:50','Negative','Negative'
'1000% termasuk parpol2 lain jg sirik abis ama jokowi @despar54 @Partaredja @herilatief @ondarnis @Iwan1341','461879604760686592','RRudian','2014-05-01 21:47:33','Other','Possibly Negative'
'Didatangi Jokowi  SPI Punya Kedekatan Khusus Dengan PDIP? http://t.co/uolOPUNsVg  #KabarNasional','461879603565301762','Kabar3com','2014-05-01 21:47:33','Other','Possibly Positive'
'@ilung34 Kalau nyatanya Jokowi bersih  knp gak tuntut berita bohong yang beredar? itu kan jelas merugikan. Ada tanggapan?','461879557805457408','VRHCL','2014-05-01 21:47:22','Other','Possibly Positive'
'@jawe1112 @jokowi_do2 @presiden2014com    q gk mau presiden pelanggar HAM berat','461879554030981120','Andiksiswanto12','2014-05-01 21:47:21','Other','Possibly Negative'
'Ini bapaknya JOKOWI RT @GantiJakarta: Notomiharjo datang dr keluarga Lurah di Karanganyar. Bkn keluarga pedagang tionghoa ye.. #sayasujiatmi','461879545377738752','nikky1411','2014-05-01 21:47:19','Other','Possibly Positive'
'RT @jokoanwar: 5. Walopun banyak yg coba badmouth  faktanya adalah Jokowi udah bikin cukup perubahan sbg gubernur. http://t.co/7gmcqwTayH','461879494513393664','sigitnugroho','2014-05-01 21:47:07','Other','Possibly Positive'
'RT @KiwoomID: Baik untuk keuangan negara  tapi dilematis untuk rakyat --> Ide Jokowi: Subsidi BBM Harus Hilang dalam 4 Tahun http://t.co/Vo?','461879491057291266','pandjiharsanto','2014-05-01 21:47:06','Other','Possibly Positive'
'petruk dan gareng@SiBinokiYo: Alhamdulillah..sdh ada wacana @SBYudhoyono akan dimajukan jadi Wapres. Good idea  palagi CaPres nya Jokowi','461879475823579136','gardilyramel','2014-05-01 21:47:03','Other','Possibly Positive'
'RT @wibag: Yes ! RT@lina_alana Ak biso rumongso bukan rumongso biso:) @wibag: @lina_alana @jokowi_do2 tanpa atribut kebesarn sbuah pesan ?','461879418017693696','lina_alana','2014-05-01 21:46:49','Positive','Positive'
'Bansos DKI 5 triliun ! ?@faisalyusra: Drmn uangnya? RT : Jokowi: Daripada Demo  Lebih Baik Buruh Beli Ambulans http://t.co/OTbIFXfMaE?','461879353022771200','TrioMacan2000','2014-05-01 21:46:33','Other','Possibly Positive'
'LIPUTAN 6 ? Prabowo Dapat Dukungan dari Relawan Jokowi http://t.co/Fim517U2Yx','461879298199392256','Galih_RIG','2014-05-01 21:46:20','Other','Possibly Positive'
'Sidarto Danusubroto:Tim Pemenangan Capres Jokowi Tdk Akn Dipimpin Puan Maharani http://t.co/7tAvOyDX35  #sayapilihjokowi #jokowiforpresident','461879285716766723','LuckyL5','2014-05-01 21:46:17','Other','Possibly Negative'
'Jokowi Kantongi Dukungan Serikat Petani Indonesia http://t.co/WlCvzSEhYs #Indonesia','461879273323003904','harian_terbit','2014-05-01 21:46:14','Other','Possibly Positive'
'bpk Jokowi itu memang baik dan kinerjanya bgus  tp tetep aja kurg stuju klo jd presiden  apalgi partainya PDIP sya kurg suka. :(','461879260097937408','antonaconk','2014-05-01 21:46:11','Positive','Positive'
'Dripada nyapres  mending kelarin tgs Gub dulu@detikcom: Jokowi: Daripada Demo  Lbh Baik Buruh Patungan Beli Ambulans http://t.co/T1dfV3hfGY','461879225306210304','ario_damar','2014-05-01 21:46:03','Other','Possibly Positive'
'RT @despar54: Sirik sm Jokowi! Prab Raisoopopo RT @Partaredja: @RRudian @herilatief @ondarnis @Iwan1341 Prabowo Omong nyang ngarep wong ake?','461879206981283840','RRudian','2014-05-01 21:45:58','Other','Possibly Positive'
'Cawapres Jokowi Mengerucut Tiga Nama  Ini Dua Syarat Utama dari PDIP http://t.co/43tQ7RwXZV  #sayapilihjokowi #jokowiforpresident','461879155135500288','anggal51','2014-05-01 21:45:46','Other','Possibly Negative'
'Belang Jokowi mulai ketahuan  Pentolan Buruh Sebut Jokowi Hanya Umbar Janji http://t.co/K3MTzuMc6w #JPNN #pilpres','461879133669056512','niminemlaedere','2014-05-01 21:45:41','Other','Possibly Positive'
'Yes ! RT@lina_alana Ak biso rumongso bukan rumongso biso:) @wibag: @lina_alana @jokowi_do2 tanpa atribut kebesarn sbuah pesan aku ora ...','461879124533841923','wibag','2014-05-01 21:45:39','Positive','Positive'
'Ketika prabowo janji menata rumah kaum buruh jokowi telah mengawali nata rumah kumuh dg pionir kampung deret yg banyak dirasakan kaum buruh','461879107299459073','rinariris99','2014-05-01 21:45:35','Other','Possibly Positive'
'Kerenn..@rimanews: Ryamizard Ryacudu Nyatakan Siap Dampingi Jokowi http://t.co/AYZxSfeeuL','461878992971120641','imamsuwadi','2014-05-01 21:45:07','Other','Possibly Positive'
'@jpnncom Baru tahu???? Saya sih sudah sejak awal datang ke Solo masuk Jakata pilkada sudah ENEG lihat jokowi!','461878978282651648','city_jakarta','2014-05-01 21:45:04','Other','Possibly Positive'
'?@chirpstory: .@rulsze08\'s Dominasi Kubu JR yg Kristean Evangelis pada Jokowi  Resahkan Ku.. is Nice http://t.co/kaOQGZDSxN?','461878974335832065','TrioMacan2000','2014-05-01 21:45:03','Other','Possibly Positive'
'Andry kw 2:)) ?@AndryanDNS: Jokowi kw 2:| RT @nadiamarliana: Julia perez kw 2:)) ?@AndryanDNS: Koe sopo:|RT @nadiamarliana: Dont','461878971651473411','nadiamarliana','2014-05-01 21:45:02','Other','Possibly Negative'
'@basuki_btp saya seperti orang demo membawakan tulisan  ? Pak JOKOWI saya bisa benahi Jakarta? saya bentangkan','461878967935328257','supriadfarhan','2014-05-01 21:45:01','Positive','Positive'
'RT @utieed: RT @zulhaq_: TERNYATA GAMES JOKOWI ITU BANYAK! :)) http://t.co/H0H4nvsZau','461878900033724417','satriobagus','2014-05-01 21:44:45','Other','Possibly Positive'
'#news Prabowo Dapat Dukungan dari Relawan Jokowi http://t.co/7wPPXthcCC #goodbye','461878870342254592','Yoga_law','2014-05-01 21:44:38','Other','Possibly Positive'
'Buruh yg mna bro? Ga ngefek ah RT@jpnncom: Pentolan Buruh Sebut Jokowi Hanya Umbar Janji http://t.co/MNWlmN8HPI #JPNN #pilpres','461878836418723841','ziusbalo','2014-05-01 21:44:30','Other','Possibly Positive'
'Pentolan Buruh Sebut Jokowi Hanya Umbar?Janji http://t.co/05EGljK8S4','461878716801368064','MatLintas','2014-05-01 21:44:02','Other','Possibly Positive'
'@TheUyax #jokowi bener bro..tp ini lebih kpd kepentingan pihak tertentu..masalah elektabilitas..','461878701173379072','banu6186','2014-05-01 21:43:58','Other','Possibly Negative'
'waduh @jpnncom: Pentolan Buruh Sebut Jokowi Hanya Umbar Janji #JPNN #pilpres','461878691421634560','gardilyramel','2014-05-01 21:43:55','Other','Possibly Positive'
'#pembangunanfc Prabowo Dapat Dukungan dari Relawan Jokowi http://t.co/PDaRQ8borD','461878624505704448','pembangunanfc','2014-05-01 21:43:40','Other','Possibly Positive'
'RT @BULLFRONT: @GarudaLawu *nyalain tv* RT@GarudaLawu: SEGERA  Jokowi dalam acara INTERUPSI malam ini pukul 23.00 WIB  EKSKLUSIF hanya di?','461878539629772801','GarudaLawu','2014-05-01 21:43:19','Other','Possibly Positive'
'Jokowi kw 2:| RT @nadiamarliana: Julia perez kw 2:)) ?@AndryanDNS: Koe sopo:|RT @nadiamarliana: Dont comeback again mas ?@AndryanDNS: Kudu','461878515629948928','AndryanDNS','2014-05-01 21:43:14','Other','Possibly Negative'
'Jokowi Dapat Dukungan Serikat Petani Indonesia http://t.co/BHlQHJVXtJ','461878473154256896','InvestorID','2014-05-01 21:43:03','Other','Possibly Positive'
'RT @rinariris99: Ketika prabowo msh obral janji pada buruh naik upah jokowi sudah nepati janji naikkan upah buruh saat awal jadi gubernur j?','461878462139994112','AtapMiring','2014-05-01 21:43:01','Other','Possibly Positive'
'@VRHCL kwkwkwk itu semua isu kawaaaan  mana buktinya hanya beredar di lawan politik Jokowi!! hanya untuk pembusukan Jokowi ','461878458713247744','ilung34','2014-05-01 21:43:00','Other','Possibly Negative'
'RT @rinariris99: Ketika prabowo masih obral janji soal sejahteranya buruh terutama kesehatan Jokowi sudah sejak awal luncurkan KJS yg banya?','461878445517975552','AtapMiring','2014-05-01 21:42:57','Other','Possibly Positive'
'Mas kamu bisa nggak to nggak usah selalu mengkritik jokowi dan para bosnya . Kamu belum tentu lebih baik untuk memimpin daripada beliau !!','461878400039129088','velalita','2014-05-01 21:42:46','Other','Possibly Negative'
'RT @wawansembos123: @rinariris99: Ketika prabowo msh obral janji pada buruh naik upah jokowi sudah naikkan upah buruh saat awal jadi guber?','461878389519831042','AtapMiring','2014-05-01 21:42:44','Other','Possibly Positive'
'SEPAKAT RT @Bintang01614616: daripada dengan Jusuf Kalla or Ryamizard lebih bagus dengan Abraham Samad #jokowisamad http://t.co/5kSDcBRC8g','461878388857131009','nialakartika','2014-05-01 21:42:43','Positive','Positive'
'Mantappp@Bara_Jokowi: Jadi Capres  Jokowi Dapat Dukungan dari Serikat Petani Indonesia http://t.co/qXawZBHEG4','461878344259092481','imamsuwadi','2014-05-01 21:42:33','Positive','Positive'
'Pentolan Buruh Sebut Jokowi Hanya Umbar Janji http://t.co/xyLibvyuFT #JPNN #pilpres','461878346649845760','jpnncom','2014-05-01 21:42:33','Other','Possibly Positive'
'Soal Outsourcing kebijakan Megawati  Jokowi Menolak Penghapusan Outsourcing  http://t.co/zeNcQ06RzS lewat @tribunnews','461878338047336448','niminemlaedere','2014-05-01 21:42:31','Other','Possibly Positive'
'@tribunjogja Bisa jadi  lah kan pa Jokowi belum memahami betul sebagai negarawan. Tapi beliau seperti siap dibimbing. Itu yg penting.','461878318246019072','suwarno1981','2014-05-01 21:42:27','Other','Possibly Positive'
